config_name,alpha,k,query_id,query,query_type,intent_detected,intent_confidence,num_relevant_docs,num_retrieved_docs,retrieval_time_ms,precision_at_k,recall_at_k,f1_score,mrr,hit_rate_at_k,ndcg_at_k,avg_score,max_score,min_score,retrieved_pages,relevant_pages
Pure_Dense_FAISS,1.0,5,11,What is the normal pulse rate range (beats per minute) cited in the Care During Pregnancy manual?,factual,error,0.0,1,5,22.797346115112305,0.0,0.0,0.0,0.0,0.0,0.0,0.8021939992904663,0.8756058216094971,0.7308008670806885,"['48', '20', '27', '27', 'N/A']",['150']
Pure_Dense_FAISS,1.0,5,12,What BMI range is considered 'Normal range' for adults?,factual,error,0.0,2,5,15.186071395874023,0.0,0.0,0.0,0.0,0.0,0.0,0.8884360194206238,1.0115363597869873,0.8252351880073547,"['N/A', '24', '35', '22', '123']","['63', '458']"
Pure_Dense_FAISS,1.0,5,13,What three lifestyle habits are explicitly discouraged for DM management according to the Homoeopathy guidelines?,listing,error,0.0,1,5,20.824909210205078,0.0,0.0,0.0,0.0,0.0,0.0,0.6655257344245911,0.7330261468887329,0.6222164630889893,"['N/A', '37', '37', '26', 'N/A']",['94']
Pure_Dense_FAISS,1.0,5,14,"What condition is suggested by non-pitting oedema during pregnancy, and where should the patient be immediately referred?",factual,error,0.0,1,5,20.82085609436035,0.0,0.0,0.0,0.0,0.0,0.0,0.6891576051712036,0.8107461929321289,0.5556563138961792,"['N/A', 'N/A', '20', '28', 'N/A']",['152']
Pure_Dense_FAISS,1.0,5,15,"When performing a breast examination on a premenopausal woman, when is the optimal time for a Clinical Breast Examination (CBE)?",factual,error,0.0,1,5,25.441884994506836,0.0,0.0,0.0,0.0,0.0,0.0,0.6037222146987915,0.637682318687439,0.52294921875,"['N/A', '30', '56', 'N/A', 'N/A']",['509']
Pure_Dense_FAISS,1.0,5,16,What is the target population age group for universal population-based screening for Hypertension and Diabetes under the AB-HWC program?,factual,error,0.0,3,5,21.924257278442383,0.0,0.0,0.0,0.0,0.0,0.0,0.6545366048812866,0.7658344507217407,0.5140810012817383,"['108', '108', '90', 'N/A', '31']","['220', '226', '487']"
Pure_Dense_FAISS,1.0,5,17,What is the cut-off BMI for considering an adult male patient 'Overweight' in the context of HTN risk assessment?,factual,error,0.0,2,5,18.76378059387207,0.0,0.0,0.0,0.0,0.0,0.0,0.8684959411621094,0.938470721244812,0.7337758541107178,"['N/A', '124', 'N/A', '24', '123']","['411', '458']"
Pure_Dense_FAISS,1.0,5,18,What specific blood pressure reading is used as the referral threshold if oedema is present during pregnancy?,factual,error,0.0,3,5,19.736051559448242,0.0,0.0,0.0,0.0,0.0,0.0,0.7340453863143921,0.744806170463562,0.7230632901191711,"['31', '31', '28', 'N/A', 'N/A']","['40', '42', '162']"
Pure_Dense_FAISS,1.0,5,19,"According to the API classification, what BP range defines 'Stage 3 hypertension'?",factual,error,0.0,1,5,18.01753044128418,0.0,0.0,0.0,0.0,0.0,0.0,0.7414156198501587,0.7901339530944824,0.7040776014328003,"['128', '8', 'N/A', 'N/A', '128']",['76']
Pure_Dense_FAISS,1.0,5,20,In which stage of hypertension is a patient advised only lifestyle modifications for 1-2 months before initiating drug therapy (assuming low risk of CVDs)?,factual,error,0.0,2,5,22.317886352539062,0.0,0.0,0.0,0.0,0.0,0.0,0.5192186236381531,0.6648473739624023,0.3831172287464142,"['12', 'N/A', 'N/A', '12', '41']","['419', '420']"
Pure_Dense_FAISS,1.0,5,21,When should drug therapy be initiated immediately for a patient with Stage 3 Hypertension?,factual,error,0.0,2,5,15.287637710571289,0.0,0.0,0.0,0.0,0.0,0.0,0.6486624479293823,0.7716615796089172,0.37115392088890076,"['12', '41', 'N/A', '16', 'N/A']","['420', '422']"
Pure_Dense_FAISS,1.0,5,22,What is the definition of Pre-eclampsia?,factual,error,0.0,1,5,16.017675399780273,0.0,0.0,0.0,0.0,0.0,0.0,0.8049921989440918,0.8834587335586548,0.7537798881530762,"['21', '44', '45', '1', '44']",['168']
Pure_Dense_FAISS,1.0,5,23,List the three common cancers targeted for screening under the AB-HWC program.,listing,error,0.0,4,5,18.830060958862305,0.0,0.0,0.0,0.0,0.0,0.0,0.7880691885948181,0.8245961666107178,0.7265810370445251,"['39', '10', 'N/A', '28', '28']","['220', '221', '297', '521']"
Pure_Dense_FAISS,1.0,5,24,What are the clinical manifestations of Anaemia in pregnant women?,listing,error,0.0,1,5,15.494585037231445,0.2,1.0,0.33333333333333337,0.2,1.0,0.38685280723454163,0.6785324215888977,0.7649074792861938,0.5948354005813599,"['N/A', 'N/A', '19', '47', '34']",['34']
Pure_Dense_FAISS,1.0,5,25,"What investigation is required to confirm Gestational Diabetes Mellitus (GDM), and what is the resulting plasma glucose threshold?",factual,error,0.0,2,5,22.19557762145996,0.0,0.0,0.0,0.0,0.0,0.0,0.5429132580757141,0.6893597841262817,0.3398895859718323,"['29', 'N/A', 'N/A', 'N/A', 'N/A']","['183', '184']"
Pure_Dense_FAISS,1.0,5,26,What are two common symptoms of Hyperglycaemia listed in the sources?,listing,error,0.0,2,5,14.532327651977539,0.0,0.0,0.0,0.0,0.0,0.0,0.7407993078231812,0.807183027267456,0.59432053565979,"['28', '32', '46', 'N/A', '27']","['89', '443']"
Pure_Dense_FAISS,1.0,5,27,What complication risk is associated with an extra large baby due to Gestational Diabetes?,factual,error,0.0,1,5,18.561840057373047,0.0,0.0,0.0,0.0,0.0,0.0,0.6678535342216492,0.8253117799758911,0.4322681725025177,"['29', '29', 'N/A', 'N/A', '18']",['163']
Pure_Dense_FAISS,1.0,5,28,What is the recommended blood sugar target (RBS) during follow-up visits for diabetic patients at the HWC-SHC?,factual,error,0.0,1,5,22.522449493408203,0.0,0.0,0.0,0.0,0.0,0.0,0.5417200922966003,0.6809799671173096,0.3157859444618225,"['30', 'N/A', 'N/A', '46', '19']",['477']
Pure_Dense_FAISS,1.0,5,29,"What specific side effect of Metformin is noted, and what three conditions warrant caution or avoidance of its use?",factual,error,0.0,1,5,16.20006561279297,0.0,0.0,0.0,0.0,0.0,0.0,1.0011165142059326,1.0283931493759155,0.9594345092773438,"['22', '45', '134', 'N/A', '22']",['453']
Pure_Dense_FAISS,1.0,5,30,What is the normal BMI range mentioned in the context of DM management?,factual,error,0.0,1,5,15.383243560791016,0.0,0.0,0.0,0.0,0.0,0.0,0.8480949401855469,0.9454169273376465,0.7471532225608826,"['35', '123', 'N/A', '24', '124']",['458']
Pure_Dense_FAISS,1.0,5,31,What blood lipid level is classified as 'High' for Total Cholesterol?,factual,error,0.0,1,5,16.68071746826172,0.0,0.0,0.0,0.0,0.0,0.0,0.638731062412262,0.7661905288696289,0.5418679118156433,"['125', '45', 'N/A', '125', 'N/A']",['65']
Pure_Dense_FAISS,1.0,5,32,What is the referral criteria for uncontrolled Hypertension in the context of Dyslipidemia/Obesity management?,factual,error,0.0,2,5,21.99578285217285,0.0,0.0,0.0,0.0,0.0,0.0,0.7876811027526855,0.8131614923477173,0.7611743807792664,"['N/A', '128', '8', 'N/A', 'N/A']","['73', '88']"
Pure_Dense_FAISS,1.0,5,33,"For a patient with diabetes and chronic kidney disease, how frequently should haemoglobin (Hb) be checked?",factual,error,0.0,1,5,21.053552627563477,0.0,0.0,0.0,0.0,0.0,0.0,0.684704601764679,0.7684470415115356,0.38362112641334534,"['25', '23', '46', '212', '30']",['463']
Pure_Dense_FAISS,1.0,5,34,Why should diabetic patients with neuropathy avoid exercises like running and weight lifting?,factual,error,0.0,1,5,16.460895538330078,0.0,0.0,0.0,0.0,0.0,0.0,0.7030113935470581,0.7663787603378296,0.6158740520477295,"['22', 'N/A', 'N/A', '26', '25']",['452']
Pure_Dense_FAISS,1.0,5,35,Describe the proper placement of the cuff when measuring BP using a manual sphygmomanometer.,procedural,error,0.0,1,5,24.304866790771484,0.0,0.0,0.0,0.0,0.0,0.0,0.7196879982948303,0.7817535996437073,0.6577045321464539,"['59', 'N/A', 'N/A', '59', '10']",['174']
Pure_Dense_FAISS,1.0,5,36,What criteria should be met regarding blood pressure readings and timing to confirm the diagnosis of Hypertension in a clinic setting?,factual,error,0.0,2,5,19.043922424316406,0.0,0.0,0.0,0.0,0.0,0.0,0.5171288251876831,0.6245130300521851,0.38337838649749756,"['16', '10', 'N/A', 'N/A', 'N/A']","['409', '153']"
Pure_Dense_FAISS,1.0,5,37,What is the significance of a difference in BP readings of more than 10 mmHg between the two arms?,factual,error,0.0,1,5,16.041994094848633,0.0,0.0,0.0,0.0,0.0,0.0,0.7542662620544434,0.9566287994384766,0.581411600112915,"['10', '10', 'N/A', 'N/A', '8']",['409']
Pure_Dense_FAISS,1.0,5,38,What is the sequence of steps for abdominal examination during pregnancy to check fetal presentation and FHS?,procedural,error,0.0,1,5,17.15254783630371,0.0,0.0,0.0,0.0,0.0,0.0,0.7021816372871399,0.7907527685165405,0.6242918968200684,"['28', '24', 'N/A', '48', 'N/A']",['159']
Pure_Dense_FAISS,1.0,5,39,"When conducting a heel prick for a blood sample (e.g., in a newborn), which part of the heel should be avoided?",procedural,error,0.0,1,5,23.845911026000977,0.0,0.0,0.0,0.0,0.0,0.0,0.7919058799743652,1.0338932275772095,0.42510202527046204,"['36', 'N/A', '36', 'N/A', '50']",['617']
Pure_Dense_FAISS,1.0,5,40,What are the instructions for the patient regarding movement after the first drop of blood is collected during Haemoglobin estimation via finger prick?,procedural,error,0.0,1,5,23.715496063232422,0.0,0.0,0.0,0.0,0.0,0.0,0.6774234771728516,0.8042759299278259,0.49108195304870605,"['63', '63', 'N/A', 'N/A', 'N/A']",['181']
Pure_Dense_FAISS,1.0,5,41,What two key questions must be asked to determine the EDD of a pregnant woman?,factual,error,0.0,1,5,18.4323787689209,0.0,0.0,0.0,0.0,0.0,0.0,0.8043063282966614,0.828289806842804,0.7435828447341919,"['48', '17', 'N/A', 'N/A', 'N/A']",['147']
Pure_Dense_FAISS,1.0,5,42,"What is the expected total weight gain during pregnancy for a healthy woman, on average?",factual,error,0.0,1,5,18.230676651000977,0.0,0.0,0.0,0.0,0.0,0.0,0.7392587661743164,0.9656316637992859,0.3613094985485077,"['48', '21', '22', 'N/A', 'N/A']",['31']
Pure_Dense_FAISS,1.0,5,43,"If a pregnant woman gains more than 3 kg in a month, what three conditions should be suspected?",listing,error,0.0,1,5,17.21048355102539,0.0,0.0,0.0,0.0,0.0,0.0,0.6851025819778442,0.8165640830993652,0.5195643901824951,"['N/A', '21', '22', '48', '6']",['155']
Pure_Dense_FAISS,1.0,5,44,What is the normal range for Fetal Heart Sound (FHS) beats per minute?,factual,error,0.0,1,5,14.975547790527344,0.0,0.0,0.0,0.0,0.0,0.0,0.6396497488021851,0.8866574764251709,0.4524419903755188,"['48', '27', '27', 'N/A', 'N/A']",['32']
Pure_Dense_FAISS,1.0,5,45,"When screening using the Community Based Assessment Checklist (CBAC), what score indicates that a person is at higher risk of NCDs and needs prioritization?",factual,error,0.0,2,5,19.24729347229004,0.0,0.0,0.0,0.0,0.0,0.0,0.6236112713813782,0.6838569045066833,0.5524166226387024,"['80', '39', '32', '20', '28']","['488', '358']"
Pure_Dense_FAISS,1.0,5,46,"What percentage of the total population in a typical HWC coverage area (5000 population) is expected to be 30 years and above, based on the calculation table?",numerical,error,0.0,1,5,17.919063568115234,0.0,0.0,0.0,0.0,0.0,0.0,0.7144471406936646,0.7535423636436462,0.6633279323577881,"['N/A', 'N/A', '28', '29', '31']",['243']
Pure_Dense_FAISS,1.0,5,47,Estimate the total number of individuals aged 30 years and above in a 5000 population HWC area.,numerical,error,0.0,1,5,18.04494857788086,0.0,0.0,0.0,0.0,0.0,0.0,0.7714547514915466,0.7858915328979492,0.7453309297561646,"['30', '28', 'N/A', '29', '29']",['243']
Pure_Dense_FAISS,1.0,5,48,"If the Infant Mortality Rate (IMR) is 33/1000 live births, what is the estimated number of infant deaths per year in an HWC area covering 5000 people (assuming 101 live births)?",numerical,error,0.0,1,5,21.632671356201172,0.0,0.0,0.0,0.0,0.0,0.0,0.5583382248878479,0.6286373734474182,0.48544803261756897,"['N/A', '30', '29', '8', 'N/A']",['247']
Pure_Dense_FAISS,1.0,5,49,"How is 'Prevalence' defined in epidemiology, according to the training manual?",factual,error,0.0,1,5,16.3877010345459,0.0,0.0,0.0,0.0,0.0,0.0,0.8694747686386108,0.9132473468780518,0.8170654773712158,"['30', 'N/A', 'N/A', '30', '11']",['249']
Pure_Dense_FAISS,1.0,5,50,What proportion of all pregnancies is estimated to face maternal complications (maternal complexity)?,numerical,error,0.0,1,5,16.559362411499023,0.0,0.0,0.0,0.0,0.0,0.0,0.7267593145370483,0.8339951038360596,0.4988747835159302,"['29', 'N/A', 'N/A', '29', '51']",['245']
Pure_Dense_FAISS,1.0,5,51,What is the population size estimated for the 10-19 year age group in a standard 5000 population HWC area?,numerical,error,0.0,1,5,17.05026626586914,0.0,0.0,0.0,0.0,0.0,0.0,0.7884701490402222,0.8368113040924072,0.7482134103775024,"['N/A', '28', '28', '29', '31']",['243']
Pure_Dense_FAISS,1.0,5,52,"In the context of NCD monitoring, what is the denominator used to calculate the 'Proportion of above 30 years individuals screened for Hypertension (%)'?",factual,error,0.0,2,5,18.42522621154785,0.0,0.0,0.0,0.0,0.0,0.0,0.6052150130271912,0.7632577419281006,0.3390873670578003,"['90', '108', 'N/A', '90', '90']","['378', '223']"
Pure_Dense_FAISS,1.0,5,53,What is the expected minimum daily intake of salt for patients advised a low salt diet for DM management?,factual,error,0.0,1,5,16.547203063964844,0.0,0.0,0.0,0.0,0.0,0.0,0.8016130328178406,0.8408986330032349,0.732021689414978,"['15', '31', '122', '14', '28']",['471']
Pure_Dense_FAISS,1.0,5,54,What maximum duration should heat applications last when used for chronic pain management in palliative care?,factual,error,0.0,1,5,16.29352569580078,0.0,0.0,0.0,0.0,0.0,0.0,0.7276334762573242,0.8660589456558228,0.4843655228614807,"['63', 'N/A', 'N/A', '63', '50']",['567']
Pure_Dense_FAISS,1.0,5,55,What is the threshold for Systolic BP that requires immediate referral in case of Sickle Cell Disease (SCD) complications (hypotension)?,factual,error,0.0,1,5,19.56772804260254,0.0,0.0,0.0,0.0,0.0,0.0,0.9032665491104126,0.9363378882408142,0.8792084455490112,"['33', '111', '128', '37', '56']",['390']
Pure_Dense_FAISS,1.0,5,56,What are three symptoms listed in the sources that are associated with a Heart Attack (Myocardial Infarction)?,listing,error,0.0,2,5,18.630266189575195,0.0,0.0,0.0,0.0,0.0,0.0,0.7337533235549927,0.809131383895874,0.6276382803916931,"['48', 'N/A', 'N/A', '26', '48']","['505', '506']"
Pure_Dense_FAISS,1.0,5,57,Name three danger signs in a dengue infection patient that warrant referral to a higher center.,listing,error,0.0,1,5,18.488407135009766,0.0,0.0,0.0,0.0,0.0,0.0,0.6248529553413391,0.6774035692214966,0.5729019641876221,"['16', 'N/A', '16', '80', '92']",['390']
Pure_Dense_FAISS,1.0,5,58,What is the characteristic appearance of urine in acute renal failure associated with severe malaria (Black Water Fever)?,factual,error,0.0,1,5,16.085147857666016,0.0,0.0,0.0,0.0,0.0,0.0,0.777075469493866,0.8484683036804199,0.6690324544906616,"['N/A', '118', '11', '25', '13']",['389']
Pure_Dense_FAISS,1.0,5,59,What key difference distinguishes Hypertensive Emergency from Hypertensive Urgency?,factual,error,0.0,2,5,16.272306442260742,0.0,0.0,0.0,0.0,0.0,0.0,0.7790612578392029,0.8610493540763855,0.7036252021789551,"['15', 'N/A', '15', 'N/A', '15']","['432', '400']"
Pure_Dense_FAISS,1.0,5,60,List the organs involved in the ABCDEFG mnemonic used to assess acute target organ damage in hypertensive emergencies.,listing,error,0.0,1,5,21.507978439331055,0.0,0.0,0.0,0.0,0.0,0.0,0.8407808542251587,0.9946454167366028,0.4091242551803589,"['13', 'N/A', '13', '15', 'N/A']",['426']
Pure_Dense_FAISS,1.0,5,61,"What homoeopathic medicine is indicated for high blood pressure caused by valvular lesions and arteriosclerosis, often accompanied by visible beating of the carotids?",factual,error,0.0,1,5,23.509502410888672,0.0,0.0,0.0,0.0,0.0,0.0,0.863167941570282,0.9471843242645264,0.7789809703826904,"['N/A', '131', 'N/A', 'N/A', '132']",['82']
Pure_Dense_FAISS,1.0,5,62,For which age group and for what condition is the homoeopathic medicine Enalapril preferably a first choice antihypertensive?,factual,error,0.0,1,5,23.79608154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.7416827082633972,0.9139605164527893,0.4705754518508911,"['15', '14', 'N/A', '13', 'N/A']",['435']
Pure_Dense_FAISS,1.0,5,63,"What is the Homoeopathic medicine indicated for headache that feels like everything would be pressed out, worsened by motion, stooping, or opening the eyes?",factual,error,0.0,1,5,24.292945861816406,0.0,0.0,0.0,0.0,0.0,0.0,0.755268931388855,0.7811967134475708,0.7178469300270081,"['N/A', '228', '198', '56', 'N/A']",['37']
Pure_Dense_FAISS,1.0,5,64,"Which Homoeopathic medicine is indicated for patients who are gentle, easily weepy, and experience changeable menstrual flow and crave open air?",factual,error,0.0,1,5,21.49677276611328,0.2,1.0,0.33333333333333337,0.3333333333333333,1.0,0.5,0.7869644165039062,0.8329845666885376,0.7007985711097717,"['N/A', 'N/A', '46', 'N/A', 'N/A']",['46']
Pure_Dense_FAISS,1.0,5,65,What are the indications for using Aurum metallicum in managing Hypertension?,factual,error,0.0,1,5,19.820451736450195,0.0,0.0,0.0,0.0,0.0,0.0,0.7111384868621826,0.874248743057251,0.5658330917358398,"['127', '131', 'N/A', 'N/A', 'N/A']",['82']
Pure_Dense_FAISS,1.0,5,66,What are the indications for prescribing Belladonna in cases of fever?,factual,error,0.0,3,5,25.47168731689453,0.0,0.0,0.0,0.0,0.0,0.0,0.5585309863090515,0.6122079491615295,0.4684435725212097,"['N/A', 'N/A', 'N/A', '112', '116']","['43', '52', '145']"
Pure_Dense_FAISS,1.0,5,67,"What is the homoeopathic medicine useful for general degenerative changes, particularly affecting the coats of arteries?",factual,error,0.0,1,5,20.780324935913086,0.0,0.0,0.0,0.0,0.0,0.0,0.7854127883911133,0.826910138130188,0.6966713666915894,"['N/A', 'N/A', '31', '26', '31']",['71']
Pure_Dense_FAISS,1.0,5,68,"What homoeopathic medicine is indicated for the patient who is sluggish, fat, lazy, prone to chronicity, and requires fanning due to oppressed respiration, often seen in states of collapse in Typhoid?",factual,error,0.0,1,5,27.90045738220215,0.0,0.0,0.0,0.0,0.0,0.0,0.8297780156135559,0.8504052758216858,0.8043859004974365,"['25', 'N/A', '26', 'N/A', 'N/A']",['55']
Pure_Dense_FAISS,1.0,5,69,"What homoeopathic medicine is indicated for headache starting from sunrise to sunset with pale face, nausea, and vomiting, associated with weakness?",factual,error,0.0,1,5,23.862838745117188,0.0,0.0,0.0,0.0,0.0,0.0,0.7745745778083801,0.8196499347686768,0.7174660563468933,"['N/A', '228', '39', 'N/A', '79']",['30']
Pure_Dense_FAISS,1.0,5,70,What non-pharmacological methods are recommended for managing migraines versus tension headaches?,factual,error,0.0,1,5,20.596027374267578,0.0,0.0,0.0,0.0,0.0,0.0,0.7093485593795776,0.8384742140769958,0.5784004330635071,"['227', '55', 'N/A', '18', '227']",['36']
Pure_Dense_FAISS,1.0,5,71,"What homoeopathic remedy is indicated for a high blood pressure resulting from the bad effects of mental excitement, fear, fright, or sunstroke, with a throbbing headache?",factual,error,0.0,1,5,22.40133285522461,0.0,0.0,0.0,0.0,0.0,0.0,0.8470494151115417,0.9099550843238831,0.7849667072296143,"['N/A', '131', 'N/A', 'N/A', '173']",['84']
Pure_Dense_FAISS,1.0,5,72,What is the primary objective of Homoeopathy guidelines at the community level for health and wellness?,factual,error,0.0,1,5,26.09539031982422,0.0,0.0,0.0,0.0,0.0,0.0,0.5195465683937073,0.5354587435722351,0.4995719790458679,"['37', '5', 'N/A', '144', '37']",['27']
Pure_Dense_FAISS,1.0,5,73,What are the two specific contraindications for using the antihypertensive drug Enalapril?,factual,error,0.0,1,5,25.71558952331543,0.0,0.0,0.0,0.0,0.0,0.0,0.7469722628593445,0.8755480051040649,0.6288731098175049,"['15', 'N/A', '15', 'N/A', '13']",['435']
Pure_Dense_FAISS,1.0,5,74,In which type of DM is lifelong daily insulin administration essential?,factual,error,0.0,2,5,19.701719284057617,0.0,0.0,0.0,0.0,0.0,0.0,0.6746683716773987,0.7596304416656494,0.5255753397941589,"['20', 'N/A', 'N/A', '20', '20']","['448', '440']"
Pure_Dense_FAISS,1.0,5,75,Which two chronic illnesses are specifically mentioned as risk factors for Insomnia?,listing,error,0.0,1,5,32.17911720275879,0.0,0.0,0.0,0.0,0.0,0.0,0.5967172980308533,0.6690285205841064,0.5177818536758423,"['N/A', 'N/A', '151', 'N/A', '151']",['101']
Pure_Dense_FAISS,1.0,5,76,Name two types of exercises that patients with diabetic neuropathy should prefer instead of running or brisk walking.,listing,error,0.0,1,5,43.028831481933594,0.0,0.0,0.0,0.0,0.0,0.0,0.714557945728302,0.8082162141799927,0.6135802268981934,"['22', 'N/A', '26', '22', 'N/A']",['452']
Pure_Dense_FAISS,1.0,5,77,What is the minimum recommended duration and frequency for brisk walking/physical activity for ambulatory patients with diabetes?,factual,error,0.0,3,5,42.64044761657715,0.0,0.0,0.0,0.0,0.0,0.0,0.7909781336784363,0.8562957048416138,0.6797459721565247,"['135', '91', '22', 'N/A', 'N/A']","['95', '451', '470']"
Pure_Dense_FAISS,1.0,5,78,What are the two categories of complications resulting from Diabetes Mellitus?,factual,error,0.0,1,5,25.7260799407959,0.0,0.0,0.0,0.0,0.0,0.0,0.6858755946159363,0.7033995389938354,0.6589113473892212,"['N/A', '132', '19', 'N/A', '133']",['92']
Pure_Dense_FAISS,1.0,5,79,What advice should be given to an individual with Myopia to help lower the risk of progression?,factual,error,0.0,1,5,23.47874641418457,0.0,0.0,0.0,0.0,0.0,0.0,0.959818959236145,1.0072897672653198,0.9355329871177673,"['N/A', '178', '24', '178', 'N/A']",['113']
Pure_Dense_FAISS,1.0,5,80,"During an Adolescent Health Day (AHD) session, what four essential commodities must the CHO ensure are supplied?",listing,error,0.0,1,5,23.551464080810547,0.0,0.0,0.0,0.0,0.0,0.0,0.7187150716781616,0.791828989982605,0.6248581409454346,"['N/A', 'N/A', '50', '38', '24']",['280']
Pure_Dense_FAISS,1.0,5,81,"What is the normal respiratory rate for an adult, and what rate indicates severe anemia or heart disease in a pregnant woman?",factual,error,0.0,2,5,19.948482513427734,0.0,0.0,0.0,0.0,0.0,0.0,0.8511283993721008,0.9072654247283936,0.7603616714477539,"['N/A', 'N/A', '20', '20', '28']","['151', '588']"
Pure_Dense_FAISS,1.0,5,82,What three signs or symptoms define Eclampsia?,listing,error,0.0,1,5,16.70050621032715,0.0,0.0,0.0,0.0,0.0,0.0,0.8603226542472839,0.9212584495544434,0.7919954061508179,"['62', '45', 'N/A', '21', 'N/A']",['169']
Pure_Dense_FAISS,1.0,5,83,What condition is suspected if a pregnant woman presents with jaundice and a respiratory rate over 30 breaths/min?,factual,error,0.0,2,5,22.78423309326172,0.0,0.0,0.0,0.0,0.0,0.0,0.7469469904899597,0.7825102806091309,0.6919066905975342,"['14', '19', '84', '28', 'N/A']","['162', '151']"
Pure_Dense_FAISS,1.0,5,84,List four physical changes that must be examined during the general physical examination of a pregnant woman.,listing,error,0.0,1,5,25.640010833740234,0.0,0.0,0.0,0.0,0.0,0.0,0.7806035876274109,0.8416746258735657,0.6995054483413696,"['48', '17', '48', '28', '18']",['31']
Pure_Dense_FAISS,1.0,5,85,"If a child aged 2-12 months has a respiratory rate greater than 50 breaths per minute, what condition might this indicate?",factual,error,0.0,1,5,18.384218215942383,0.0,0.0,0.0,0.0,0.0,0.0,0.5924848318099976,0.6609557867050171,0.5394877195358276,"['35', '23', 'N/A', 'N/A', 'N/A']",['595']
Pure_Dense_FAISS,1.0,5,86,"For geriatric screening, how often should blood pressure be checked for patients without hypertension?",factual,error,0.0,1,5,17.17519760131836,0.0,0.0,0.0,0.0,0.0,0.0,0.7320911288261414,0.7776931524276733,0.7014110088348389,"['23', '9', '16', 'N/A', '212']",['126']
