config_name,alpha,k,query_id,query,query_type,intent_detected,intent_confidence,num_relevant_docs,num_retrieved_docs,retrieval_time_ms,precision_at_k,recall_at_k,f1_score,mrr,hit_rate_at_k,ndcg_at_k,avg_score,max_score,min_score,retrieved_pages,relevant_pages
Pure_Dense_FAISS,1.0,5,25,"What investigation is required to confirm Gestational Diabetes Mellitus (GDM), and what is the resulting plasma glucose threshold?",factual,error,0.0,2,5,19.365310668945312,0.0,0.0,0.0,0.0,0.0,0.0,0.5429132580757141,0.6893597841262817,0.3398895859718323,"['29', 'N/A', 'N/A', 'N/A', 'N/A']","['183', '184']"
Pure_Dense_FAISS,1.0,5,26,What are two common symptoms of Hyperglycaemia listed in the sources?,listing,error,0.0,2,5,16.083955764770508,0.0,0.0,0.0,0.0,0.0,0.0,0.7407993078231812,0.807183027267456,0.59432053565979,"['28', '32', '46', 'N/A', '27']","['89', '443']"
Pure_Dense_FAISS,1.0,5,27,What complication risk is associated with an extra large baby due to Gestational Diabetes?,factual,error,0.0,1,5,17.455339431762695,0.0,0.0,0.0,0.0,0.0,0.0,0.6678535342216492,0.8253117799758911,0.4322681725025177,"['29', '29', 'N/A', 'N/A', '18']",['163']
Pure_Dense_FAISS,1.0,5,28,What is the recommended blood sugar target (RBS) during follow-up visits for diabetic patients at the HWC-SHC?,factual,error,0.0,1,5,20.39170265197754,0.0,0.0,0.0,0.0,0.0,0.0,0.5417200922966003,0.6809799671173096,0.3157859444618225,"['30', 'N/A', 'N/A', '46', '19']",['477']
Pure_Dense_FAISS,1.0,5,29,"What specific side effect of Metformin is noted, and what three conditions warrant caution or avoidance of its use?",factual,error,0.0,1,5,19.346237182617188,0.0,0.0,0.0,0.0,0.0,0.0,1.0011165142059326,1.0283931493759155,0.9594345092773438,"['22', '45', '134', 'N/A', '22']",['453']
Pure_Dense_FAISS,1.0,5,30,What is the normal BMI range mentioned in the context of DM management?,factual,error,0.0,1,5,16.22319221496582,0.0,0.0,0.0,0.0,0.0,0.0,0.8480949401855469,0.9454169273376465,0.7471532225608826,"['35', '123', 'N/A', '24', '124']",['458']
Pure_Dense_FAISS,1.0,5,31,What blood lipid level is classified as 'High' for Total Cholesterol?,factual,error,0.0,1,5,17.484664916992188,0.0,0.0,0.0,0.0,0.0,0.0,0.638731062412262,0.7661905288696289,0.5418679118156433,"['125', '45', 'N/A', '125', 'N/A']",['65']
Pure_Dense_FAISS,1.0,5,32,What is the referral criteria for uncontrolled Hypertension in the context of Dyslipidemia/Obesity management?,factual,error,0.0,2,5,18.429040908813477,0.0,0.0,0.0,0.0,0.0,0.0,0.7876811027526855,0.8131614923477173,0.7611743807792664,"['N/A', '128', '8', 'N/A', 'N/A']","['73', '88']"
Pure_Dense_FAISS,1.0,5,33,"For a patient with diabetes and chronic kidney disease, how frequently should haemoglobin (Hb) be checked?",factual,error,0.0,1,5,18.61405372619629,0.0,0.0,0.0,0.0,0.0,0.0,0.684704601764679,0.7684470415115356,0.38362112641334534,"['25', '23', '46', '212', '30']",['463']
Pure_Dense_FAISS,1.0,5,34,Why should diabetic patients with neuropathy avoid exercises like running and weight lifting?,factual,error,0.0,1,5,16.31021499633789,0.0,0.0,0.0,0.0,0.0,0.0,0.7030113935470581,0.7663787603378296,0.6158740520477295,"['22', 'N/A', 'N/A', '26', '25']",['452']
Pure_Dense_FAISS,1.0,5,35,Describe the proper placement of the cuff when measuring BP using a manual sphygmomanometer.,procedural,error,0.0,1,5,18.35036277770996,0.0,0.0,0.0,0.0,0.0,0.0,0.7196879982948303,0.7817535996437073,0.6577045321464539,"['59', 'N/A', 'N/A', '59', '10']",['174']
Pure_Dense_FAISS,1.0,5,36,What criteria should be met regarding blood pressure readings and timing to confirm the diagnosis of Hypertension in a clinic setting?,factual,error,0.0,2,5,18.567562103271484,0.0,0.0,0.0,0.0,0.0,0.0,0.5171288251876831,0.6245130300521851,0.38337838649749756,"['16', '10', 'N/A', 'N/A', 'N/A']","['409', '153']"
Pure_Dense_FAISS,1.0,5,37,What is the significance of a difference in BP readings of more than 10 mmHg between the two arms?,factual,error,0.0,1,5,17.68326759338379,0.0,0.0,0.0,0.0,0.0,0.0,0.7542662620544434,0.9566287994384766,0.581411600112915,"['10', '10', 'N/A', 'N/A', '8']",['409']
Pure_Dense_FAISS,1.0,5,38,What is the sequence of steps for abdominal examination during pregnancy to check fetal presentation and FHS?,procedural,error,0.0,1,5,17.20881462097168,0.0,0.0,0.0,0.0,0.0,0.0,0.7021816372871399,0.7907527685165405,0.6242918968200684,"['28', '24', 'N/A', '48', 'N/A']",['159']
Pure_Dense_FAISS,1.0,5,39,"When conducting a heel prick for a blood sample (e.g., in a newborn), which part of the heel should be avoided?",procedural,error,0.0,1,5,19.962787628173828,0.0,0.0,0.0,0.0,0.0,0.0,0.7919058799743652,1.0338932275772095,0.42510202527046204,"['36', 'N/A', '36', 'N/A', '50']",['617']
Pure_Dense_FAISS,1.0,5,40,What are the instructions for the patient regarding movement after the first drop of blood is collected during Haemoglobin estimation via finger prick?,procedural,error,0.0,1,5,18.936872482299805,0.0,0.0,0.0,0.0,0.0,0.0,0.6774234771728516,0.8042759299278259,0.49108195304870605,"['63', '63', 'N/A', 'N/A', 'N/A']",['181']
Pure_Dense_FAISS,1.0,5,41,What two key questions must be asked to determine the EDD of a pregnant woman?,factual,error,0.0,1,5,14.781713485717773,0.0,0.0,0.0,0.0,0.0,0.0,0.8043063282966614,0.828289806842804,0.7435828447341919,"['48', '17', 'N/A', 'N/A', 'N/A']",['147']
Pure_Dense_FAISS,1.0,5,42,"What is the expected total weight gain during pregnancy for a healthy woman, on average?",factual,error,0.0,1,5,16.598224639892578,0.0,0.0,0.0,0.0,0.0,0.0,0.7392587661743164,0.9656316637992859,0.3613094985485077,"['48', '21', '22', 'N/A', 'N/A']",['31']
Pure_Dense_FAISS,1.0,5,43,"If a pregnant woman gains more than 3 kg in a month, what three conditions should be suspected?",listing,error,0.0,1,5,16.65639877319336,0.0,0.0,0.0,0.0,0.0,0.0,0.6851025819778442,0.8165640830993652,0.5195643901824951,"['N/A', '21', '22', '48', '6']",['155']
Pure_Dense_FAISS,1.0,5,44,What is the normal range for Fetal Heart Sound (FHS) beats per minute?,factual,error,0.0,1,5,16.76034927368164,0.0,0.0,0.0,0.0,0.0,0.0,0.6396497488021851,0.8866574764251709,0.4524419903755188,"['48', '27', '27', 'N/A', 'N/A']",['32']
Pure_Dense_FAISS,1.0,5,45,"When screening using the Community Based Assessment Checklist (CBAC), what score indicates that a person is at higher risk of NCDs and needs prioritization?",factual,error,0.0,2,5,20.14446258544922,0.0,0.0,0.0,0.0,0.0,0.0,0.6236112713813782,0.6838569045066833,0.5524166226387024,"['80', '39', '32', '20', '28']","['488', '358']"
Pure_Dense_FAISS,1.0,5,46,"What percentage of the total population in a typical HWC coverage area (5000 population) is expected to be 30 years and above, based on the calculation table?",numerical,error,0.0,1,5,18.22662353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.7144471406936646,0.7535423636436462,0.6633279323577881,"['N/A', 'N/A', '28', '29', '31']",['243']
Pure_Dense_FAISS,1.0,5,47,Estimate the total number of individuals aged 30 years and above in a 5000 population HWC area.,numerical,error,0.0,1,5,17.6699161529541,0.0,0.0,0.0,0.0,0.0,0.0,0.7714547514915466,0.7858915328979492,0.7453309297561646,"['30', '28', 'N/A', '29', '29']",['243']
Pure_Dense_FAISS,1.0,5,48,"If the Infant Mortality Rate (IMR) is 33/1000 live births, what is the estimated number of infant deaths per year in an HWC area covering 5000 people (assuming 101 live births)?",numerical,error,0.0,1,5,20.970582962036133,0.0,0.0,0.0,0.0,0.0,0.0,0.5583382248878479,0.6286373734474182,0.48544803261756897,"['N/A', '30', '29', '8', 'N/A']",['247']
Pure_Dense_FAISS,1.0,5,49,"How is 'Prevalence' defined in epidemiology, according to the training manual?",factual,error,0.0,1,5,17.183780670166016,0.0,0.0,0.0,0.0,0.0,0.0,0.8694747686386108,0.9132473468780518,0.8170654773712158,"['30', 'N/A', 'N/A', '30', '11']",['249']
Pure_Dense_FAISS,1.0,5,50,What proportion of all pregnancies is estimated to face maternal complications (maternal complexity)?,numerical,error,0.0,1,5,17.131328582763672,0.0,0.0,0.0,0.0,0.0,0.0,0.7267593145370483,0.8339951038360596,0.4988747835159302,"['29', 'N/A', 'N/A', '29', '51']",['245']
Pure_Dense_FAISS,1.0,5,51,What is the population size estimated for the 10-19 year age group in a standard 5000 population HWC area?,numerical,error,0.0,1,5,15.773296356201172,0.0,0.0,0.0,0.0,0.0,0.0,0.7884701490402222,0.8368113040924072,0.7482134103775024,"['N/A', '28', '28', '29', '31']",['243']
Pure_Dense_FAISS,1.0,5,52,"In the context of NCD monitoring, what is the denominator used to calculate the 'Proportion of above 30 years individuals screened for Hypertension (%)'?",factual,error,0.0,2,5,19.4091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.6052150130271912,0.7632577419281006,0.3390873670578003,"['90', '108', 'N/A', '90', '90']","['378', '223']"
Pure_Dense_FAISS,1.0,5,53,What is the expected minimum daily intake of salt for patients advised a low salt diet for DM management?,factual,error,0.0,1,5,17.579317092895508,0.0,0.0,0.0,0.0,0.0,0.0,0.8016130328178406,0.8408986330032349,0.732021689414978,"['15', '31', '122', '14', '28']",['471']
Pure_Dense_FAISS,1.0,5,54,What maximum duration should heat applications last when used for chronic pain management in palliative care?,factual,error,0.0,1,5,16.943693161010742,0.0,0.0,0.0,0.0,0.0,0.0,0.7276334762573242,0.8660589456558228,0.4843655228614807,"['63', 'N/A', 'N/A', '63', '50']",['567']
Pure_Dense_FAISS,1.0,5,55,What is the threshold for Systolic BP that requires immediate referral in case of Sickle Cell Disease (SCD) complications (hypotension)?,factual,error,0.0,1,5,20.90167999267578,0.0,0.0,0.0,0.0,0.0,0.0,0.9032665491104126,0.9363378882408142,0.8792084455490112,"['33', '111', '128', '37', '56']",['390']
Pure_Dense_FAISS,1.0,5,56,What are three symptoms listed in the sources that are associated with a Heart Attack (Myocardial Infarction)?,listing,error,0.0,2,5,18.83697509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.7337533235549927,0.809131383895874,0.6276382803916931,"['48', 'N/A', 'N/A', '26', '48']","['505', '506']"
Pure_Dense_FAISS,1.0,5,57,Name three danger signs in a dengue infection patient that warrant referral to a higher center.,listing,error,0.0,1,5,15.305757522583008,0.0,0.0,0.0,0.0,0.0,0.0,0.6248529553413391,0.6774035692214966,0.5729019641876221,"['16', 'N/A', '16', '80', '92']",['390']
Pure_Dense_FAISS,1.0,5,58,What is the characteristic appearance of urine in acute renal failure associated with severe malaria (Black Water Fever)?,factual,error,0.0,1,5,17.247676849365234,0.0,0.0,0.0,0.0,0.0,0.0,0.777075469493866,0.8484683036804199,0.6690324544906616,"['N/A', '118', '11', '25', '13']",['389']
Pure_Dense_FAISS,1.0,5,59,What key difference distinguishes Hypertensive Emergency from Hypertensive Urgency?,factual,error,0.0,2,5,15.729188919067383,0.0,0.0,0.0,0.0,0.0,0.0,0.7790612578392029,0.8610493540763855,0.7036252021789551,"['15', 'N/A', '15', 'N/A', '15']","['432', '400']"
Pure_Dense_FAISS,1.0,5,60,List the organs involved in the ABCDEFG mnemonic used to assess acute target organ damage in hypertensive emergencies.,listing,error,0.0,1,5,18.49508285522461,0.0,0.0,0.0,0.0,0.0,0.0,0.8407808542251587,0.9946454167366028,0.4091242551803589,"['13', 'N/A', '13', '15', 'N/A']",['426']
Pure_Dense_FAISS,1.0,5,61,"What homoeopathic medicine is indicated for high blood pressure caused by valvular lesions and arteriosclerosis, often accompanied by visible beating of the carotids?",factual,error,0.0,1,5,21.578311920166016,0.0,0.0,0.0,0.0,0.0,0.0,0.863167941570282,0.9471843242645264,0.7789809703826904,"['N/A', '131', 'N/A', 'N/A', '132']",['82']
Pure_Dense_FAISS,1.0,5,62,For which age group and for what condition is the homoeopathic medicine Enalapril preferably a first choice antihypertensive?,factual,error,0.0,1,5,18.388748168945312,0.0,0.0,0.0,0.0,0.0,0.0,0.7416827082633972,0.9139605164527893,0.4705754518508911,"['15', '14', 'N/A', '13', 'N/A']",['435']
Pure_Dense_FAISS,1.0,5,63,"What is the Homoeopathic medicine indicated for headache that feels like everything would be pressed out, worsened by motion, stooping, or opening the eyes?",factual,error,0.0,1,5,18.96190643310547,0.0,0.0,0.0,0.0,0.0,0.0,0.755268931388855,0.7811967134475708,0.7178469300270081,"['N/A', '228', '198', '56', 'N/A']",['37']
Pure_Dense_FAISS,1.0,5,64,"Which Homoeopathic medicine is indicated for patients who are gentle, easily weepy, and experience changeable menstrual flow and crave open air?",factual,error,0.0,1,5,19.10710334777832,0.2,1.0,0.33333333333333337,0.3333333333333333,1.0,0.5,0.7869644165039062,0.8329845666885376,0.7007985711097717,"['N/A', 'N/A', '46', 'N/A', 'N/A']",['46']
Pure_Dense_FAISS,1.0,5,65,What are the indications for using Aurum metallicum in managing Hypertension?,factual,error,0.0,1,5,16.651391983032227,0.0,0.0,0.0,0.0,0.0,0.0,0.7111384868621826,0.874248743057251,0.5658330917358398,"['127', '131', 'N/A', 'N/A', 'N/A']",['82']
Pure_Dense_FAISS,1.0,5,66,What are the indications for prescribing Belladonna in cases of fever?,factual,error,0.0,3,5,15.254020690917969,0.0,0.0,0.0,0.0,0.0,0.0,0.5585309863090515,0.6122079491615295,0.4684435725212097,"['N/A', 'N/A', 'N/A', '112', '116']","['43', '52', '145']"
Pure_Dense_FAISS,1.0,5,67,"What is the homoeopathic medicine useful for general degenerative changes, particularly affecting the coats of arteries?",factual,error,0.0,1,5,18.276214599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.7854127883911133,0.826910138130188,0.6966713666915894,"['N/A', 'N/A', '31', '26', '31']",['71']
Pure_Dense_FAISS,1.0,5,68,"What homoeopathic medicine is indicated for the patient who is sluggish, fat, lazy, prone to chronicity, and requires fanning due to oppressed respiration, often seen in states of collapse in Typhoid?",factual,error,0.0,1,5,21.92997932434082,0.0,0.0,0.0,0.0,0.0,0.0,0.8297780156135559,0.8504052758216858,0.8043859004974365,"['25', 'N/A', '26', 'N/A', 'N/A']",['55']
Pure_Dense_FAISS,1.0,5,69,"What homoeopathic medicine is indicated for headache starting from sunrise to sunset with pale face, nausea, and vomiting, associated with weakness?",factual,error,0.0,1,5,18.369436264038086,0.0,0.0,0.0,0.0,0.0,0.0,0.7745745778083801,0.8196499347686768,0.7174660563468933,"['N/A', '228', '39', 'N/A', '79']",['30']
Pure_Dense_FAISS,1.0,5,70,What non-pharmacological methods are recommended for managing migraines versus tension headaches?,factual,error,0.0,1,5,18.56708526611328,0.0,0.0,0.0,0.0,0.0,0.0,0.7093485593795776,0.8384742140769958,0.5784004330635071,"['227', '55', 'N/A', '18', '227']",['36']
Pure_Dense_FAISS,1.0,5,71,"What homoeopathic remedy is indicated for a high blood pressure resulting from the bad effects of mental excitement, fear, fright, or sunstroke, with a throbbing headache?",factual,error,0.0,1,5,18.307924270629883,0.0,0.0,0.0,0.0,0.0,0.0,0.8470494151115417,0.9099550843238831,0.7849667072296143,"['N/A', '131', 'N/A', 'N/A', '173']",['84']
Pure_Dense_FAISS,1.0,5,72,What is the primary objective of Homoeopathy guidelines at the community level for health and wellness?,factual,error,0.0,1,5,17.397403717041016,0.0,0.0,0.0,0.0,0.0,0.0,0.5195465683937073,0.5354587435722351,0.4995719790458679,"['37', '5', 'N/A', '144', '37']",['27']
Pure_Dense_FAISS,1.0,5,73,What are the two specific contraindications for using the antihypertensive drug Enalapril?,factual,error,0.0,1,5,17.955780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.7469722628593445,0.8755480051040649,0.6288731098175049,"['15', 'N/A', '15', 'N/A', '13']",['435']
Pure_Dense_FAISS,1.0,5,74,In which type of DM is lifelong daily insulin administration essential?,factual,error,0.0,2,5,16.96920394897461,0.0,0.0,0.0,0.0,0.0,0.0,0.6746683716773987,0.7596304416656494,0.5255753397941589,"['20', 'N/A', 'N/A', '20', '20']","['448', '440']"
Pure_Dense_FAISS,1.0,5,75,Which two chronic illnesses are specifically mentioned as risk factors for Insomnia?,listing,error,0.0,1,5,14.837980270385742,0.0,0.0,0.0,0.0,0.0,0.0,0.5967172980308533,0.6690285205841064,0.5177818536758423,"['N/A', 'N/A', '151', 'N/A', '151']",['101']
Pure_Dense_FAISS,1.0,5,76,Name two types of exercises that patients with diabetic neuropathy should prefer instead of running or brisk walking.,listing,error,0.0,1,5,17.940521240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.714557945728302,0.8082162141799927,0.6135802268981934,"['22', 'N/A', '26', '22', 'N/A']",['452']
Pure_Dense_FAISS,1.0,5,77,What is the minimum recommended duration and frequency for brisk walking/physical activity for ambulatory patients with diabetes?,factual,error,0.0,3,5,16.930103302001953,0.0,0.0,0.0,0.0,0.0,0.0,0.7909781336784363,0.8562957048416138,0.6797459721565247,"['135', '91', '22', 'N/A', 'N/A']","['95', '451', '470']"
Pure_Dense_FAISS,1.0,5,78,What are the two categories of complications resulting from Diabetes Mellitus?,factual,error,0.0,1,5,14.750003814697266,0.0,0.0,0.0,0.0,0.0,0.0,0.6858755946159363,0.7033995389938354,0.6589113473892212,"['N/A', '132', '19', 'N/A', '133']",['92']
Pure_Dense_FAISS,1.0,5,79,What advice should be given to an individual with Myopia to help lower the risk of progression?,factual,error,0.0,1,5,16.610145568847656,0.0,0.0,0.0,0.0,0.0,0.0,0.959818959236145,1.0072897672653198,0.9355329871177673,"['N/A', '178', '24', '178', 'N/A']",['113']
Pure_Dense_FAISS,1.0,5,80,"During an Adolescent Health Day (AHD) session, what four essential commodities must the CHO ensure are supplied?",listing,error,0.0,1,5,16.704082489013672,0.0,0.0,0.0,0.0,0.0,0.0,0.7187150716781616,0.791828989982605,0.6248581409454346,"['N/A', 'N/A', '50', '38', '24']",['280']
Pure_Dense_FAISS,1.0,5,81,"What is the normal respiratory rate for an adult, and what rate indicates severe anemia or heart disease in a pregnant woman?",factual,error,0.0,2,5,16.1285400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.8511283993721008,0.9072654247283936,0.7603616714477539,"['N/A', 'N/A', '20', '20', '28']","['151', '588']"
Pure_Dense_FAISS,1.0,5,82,What three signs or symptoms define Eclampsia?,listing,error,0.0,1,5,17.07601547241211,0.0,0.0,0.0,0.0,0.0,0.0,0.8603226542472839,0.9212584495544434,0.7919954061508179,"['62', '45', 'N/A', '21', 'N/A']",['169']
Pure_Dense_FAISS,1.0,5,83,What condition is suspected if a pregnant woman presents with jaundice and a respiratory rate over 30 breaths/min?,factual,error,0.0,2,5,17.214298248291016,0.0,0.0,0.0,0.0,0.0,0.0,0.7469469904899597,0.7825102806091309,0.6919066905975342,"['14', '19', '84', '28', 'N/A']","['162', '151']"
Pure_Dense_FAISS,1.0,5,84,List four physical changes that must be examined during the general physical examination of a pregnant woman.,listing,error,0.0,1,5,17.206668853759766,0.0,0.0,0.0,0.0,0.0,0.0,0.7806035876274109,0.8416746258735657,0.6995054483413696,"['48', '17', '48', '28', '18']",['31']
Pure_Dense_FAISS,1.0,5,85,"If a child aged 2-12 months has a respiratory rate greater than 50 breaths per minute, what condition might this indicate?",factual,error,0.0,1,5,16.828298568725586,0.0,0.0,0.0,0.0,0.0,0.0,0.5924848318099976,0.6609557867050171,0.5394877195358276,"['35', '23', 'N/A', 'N/A', 'N/A']",['595']
Pure_Dense_FAISS,1.0,5,86,"For geriatric screening, how often should blood pressure be checked for patients without hypertension?",factual,error,0.0,1,5,16.374588012695312,0.0,0.0,0.0,0.0,0.0,0.0,0.7320911288261414,0.7776931524276733,0.7014110088348389,"['23', '9', '16', 'N/A', '212']",['126']
