query_id,query_type,precision,recall,f1,mrr,hit_rate,ndcg,retrieval_time_ms
43,listing,0.0,0.0,0.0,0.0,0.0,0.0,76.77793502807617
44,factual,0.0,0.0,0.0,0.0,0.0,0.0,73.23503494262695
45,factual,0.0,0.0,0.0,0.0,0.0,0.0,96.52996063232422
46,numerical,0.0,0.0,0.0,0.0,0.0,0.0,98.62995147705078
47,numerical,0.0,0.0,0.0,0.0,0.0,0.0,78.42898368835449
48,numerical,0.0,0.0,0.0,0.0,0.0,0.0,109.33995246887207
49,factual,0.0,0.0,0.0,0.0,0.0,0.0,73.20618629455566
50,numerical,0.0,0.0,0.0,0.0,0.0,0.0,70.76025009155273
51,numerical,0.0,0.0,0.0,0.0,0.0,0.0,84.36989784240723
52,factual,0.0,0.0,0.0,0.0,0.0,0.0,94.90132331848145
53,factual,0.0,0.0,0.0,0.0,0.0,0.0,87.95762062072754
54,factual,0.0,0.0,0.0,0.0,0.0,0.0,73.35996627807617
55,factual,0.0,0.0,0.0,0.0,0.0,0.0,86.18903160095215
56,listing,0.0,0.0,0.0,0.0,0.0,0.0,80.37304878234863
57,listing,0.0,0.0,0.0,0.0,0.0,0.0,75.6988525390625
58,factual,0.0,0.0,0.0,0.0,0.0,0.0,80.72090148925781
59,factual,0.0,0.0,0.0,0.0,0.0,0.0,61.240434646606445
60,listing,0.0,0.0,0.0,0.0,0.0,0.0,85.96467971801758
61,factual,0.0,0.0,0.0,0.0,0.0,0.0,89.60247039794922
62,factual,0.0,0.0,0.0,0.0,0.0,0.0,83.97221565246582
63,factual,0.0,0.0,0.0,0.0,0.0,0.0,95.90935707092285
64,factual,0.0,0.0,0.0,0.0,0.0,0.0,90.61264991760254
65,factual,0.0,0.0,0.0,0.0,0.0,0.0,67.17729568481445
66,factual,0.0,0.0,0.0,0.0,0.0,0.0,68.13907623291016
67,factual,0.0,0.0,0.0,0.0,0.0,0.0,79.78367805480957
68,factual,0.0,0.0,0.0,0.0,0.0,0.0,115.47064781188965
69,factual,0.0,0.0,0.0,0.0,0.0,0.0,85.1430892944336
70,factual,0.0,0.0,0.0,0.0,0.0,0.0,68.78781318664551
71,factual,0.0,0.0,0.0,0.0,0.0,0.0,102.32925415039062
72,factual,0.14285714285714285,1.0,0.25,0.3333333333333333,1.0,0.5,78.22680473327637
73,factual,0.0,0.0,0.0,0.0,0.0,0.0,70.73354721069336
74,factual,0.0,0.0,0.0,0.0,0.0,0.0,68.79162788391113
75,listing,0.0,0.0,0.0,0.0,0.0,0.0,70.22786140441895
76,listing,0.0,0.0,0.0,0.0,0.0,0.0,83.2211971282959
77,factual,0.0,0.0,0.0,0.0,0.0,0.0,79.76102828979492
78,factual,0.0,0.0,0.0,0.0,0.0,0.0,65.29998779296875
79,factual,0.0,0.0,0.0,0.0,0.0,0.0,77.58212089538574
80,listing,0.0,0.0,0.0,0.0,0.0,0.0,81.39896392822266
81,factual,0.0,0.0,0.0,0.0,0.0,0.0,90.17324447631836
82,listing,0.0,0.0,0.0,0.0,0.0,0.0,53.854942321777344
83,factual,0.0,0.0,0.0,0.0,0.0,0.0,87.76140213012695
84,listing,0.0,0.0,0.0,0.0,0.0,0.0,78.97734642028809
85,factual,0.0,0.0,0.0,0.0,0.0,0.0,94.22755241394043
86,factual,0.0,0.0,0.0,0.0,0.0,0.0,82.28850364685059
87,factual,0.0,0.0,0.0,0.0,0.0,0.0,85.17050743103027
88,listing,0.0,0.0,0.0,0.0,0.0,0.0,75.03843307495117
89,factual,0.0,0.0,0.0,0.0,0.0,0.0,82.78870582580566
90,listing,0.0,0.0,0.0,0.0,0.0,0.0,69.8394775390625
91,factual,0.0,0.0,0.0,0.0,0.0,0.0,85.23845672607422
92,factual,0.0,0.0,0.0,0.0,0.0,0.0,77.98480987548828
93,factual,0.0,0.0,0.0,0.0,0.0,0.0,89.13040161132812
94,factual,0.0,0.0,0.0,0.0,0.0,0.0,85.63637733459473
95,factual,0.0,0.0,0.0,0.0,0.0,0.0,79.06246185302734
96,numerical,0.0,0.0,0.0,0.0,0.0,0.0,92.73338317871094
97,factual,0.0,0.0,0.0,0.0,0.0,0.0,92.2248363494873
98,listing,0.0,0.0,0.0,0.0,0.0,0.0,84.66935157775879
99,factual,0.0,0.0,0.0,0.0,0.0,0.0,77.84771919250488
100,listing,0.0,0.0,0.0,0.0,0.0,0.0,82.13496208190918
101,factual,0.0,0.0,0.0,0.0,0.0,0.0,75.4399299621582
102,factual,0.0,0.0,0.0,0.0,0.0,0.0,92.72074699401855
103,factual,0.0,0.0,0.0,0.0,0.0,0.0,79.21099662780762
104,procedural,0.0,0.0,0.0,0.0,0.0,0.0,71.69270515441895
105,listing,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.38685280723454163,74.10478591918945
106,factual,0.0,0.0,0.0,0.0,0.0,0.0,87.32271194458008
107,factual,0.0,0.0,0.0,0.0,0.0,0.0,77.54278182983398
108,factual,0.0,0.0,0.0,0.0,0.0,0.0,75.88672637939453
109,factual,0.0,0.0,0.0,0.0,0.0,0.0,75.68502426147461
110,listing,0.0,0.0,0.0,0.0,0.0,0.0,65.64545631408691
111,factual,0.0,0.0,0.0,0.0,0.0,0.0,78.51004600524902
112,listing,0.0,0.0,0.0,0.0,0.0,0.0,74.86581802368164
113,factual,0.0,0.0,0.0,0.0,0.0,0.0,114.89009857177734
114,factual,0.0,0.0,0.0,0.0,0.0,0.0,78.47332954406738
115,listing,0.0,0.0,0.0,0.0,0.0,0.0,74.10645484924316
116,factual,0.0,0.0,0.0,0.0,0.0,0.0,71.89607620239258
117,factual,0.0,0.0,0.0,0.0,0.0,0.0,83.77718925476074
118,factual,0.0,0.0,0.0,0.0,0.0,0.0,93.24002265930176
119,listing,0.0,0.0,0.0,0.0,0.0,0.0,78.63759994506836
120,factual,0.0,0.0,0.0,0.0,0.0,0.0,77.97956466674805
121,factual,0.0,0.0,0.0,0.0,0.0,0.0,74.93758201599121
122,factual,0.0,0.0,0.0,0.0,0.0,0.0,98.34861755371094
123,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,58.45189094543457
124,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,58.943748474121094
125,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,57.358741760253906
126,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,61.27190589904785
127,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,73.63724708557129
128,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,59.795379638671875
129,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,67.26264953613281
130,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,54.23140525817871
131,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,70.98817825317383
132,abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,56.97131156921387
